Date,Value
2006-06-30,1281.0
2006-07-31,1433.0
2006-08-31,1399.0
2006-09-30,1357.0
2006-10-31,1328.0
2006-11-30,1266.0
2006-12-31,1243.0
2007-01-31,1178.0
2007-02-28,1345.0
2007-03-31,1268.0
2007-04-30,1402.0
2007-05-31,1492.0
2007-06-30,1340.0
2007-07-31,1377.0
2007-08-31,1284.0
2007-09-30,1297.0
2007-10-31,1373.0
2007-11-30,1351.0
2007-12-31,1367.0
2008-01-31,1258.0
2008-02-29,1097.0
2008-03-31,1002.0
2008-04-30,1163.0
2008-05-31,1158.0
2008-06-30,1187.0
2008-07-31,1306.0
2008-08-31,1262.0
2008-09-30,1032.0
2008-10-31,1135.0
2008-11-30,1199.0
2008-12-31,1137.0
2009-01-31,1338.0
2009-02-28,1116.0
2009-03-31,1081.0
2009-04-30,873.0
2009-05-31,1064.0
2009-06-30,1238.0
2009-07-31,952.0
2009-08-31,1036.0
2009-09-30,1122.0
2009-10-31,944.0
2009-11-30,856.0
2009-12-31,824.0
2010-01-31,896.0
2010-02-28,1004.0
2010-03-31,1041.0
2010-04-30,935.0
2010-05-31,1101.0
2010-06-30,897.0
2010-07-31,1056.0
2010-08-31,975.0
2010-09-30,987.0
2010-10-31,915.0
2010-11-30,914.0
2010-12-31,889.0
2011-01-31,1015.0
2011-02-28,977.0
2011-03-31,1035.0
2011-04-30,970.0
2011-05-31,998.0
2011-06-30,1047.0
2011-07-31,930.0
2011-08-31,868.0
2011-09-30,786.0
2011-10-31,872.0
2011-11-30,735.0
2011-12-31,797.0
2012-01-31,713.0
2012-02-29,900.0
2012-03-31,951.0
2012-04-30,850.0
2012-05-31,832.0
2012-06-30,692.0
2012-07-31,1021.0
2012-08-31,965.0
2012-09-30,842.0
2012-10-31,868.0
2012-11-30,965.0
2012-12-31,894.0
2013-01-31,801.0
2013-02-28,541.0
2013-03-31,743.0
2013-04-30,738.0
2013-05-31,666.0
2013-06-30,780.0
2013-07-31,869.0
2013-08-31,582.0
2013-09-30,776.0
2013-10-31,696.0
2013-11-30,711.0
2013-12-31,783.0
2014-01-31,636.0
2014-02-28,777.0
2014-03-31,726.0
2014-04-30,789.0
2014-05-31,720.0
2014-06-30,654.0
2014-07-31,822.0
2014-08-31,772.0
2014-09-30,750.0
2014-10-31,613.0
2014-11-30,713.0
2014-12-31,597.0
2015-01-31,613.0
2015-02-28,748.0
2015-03-31,786.0
2015-04-30,784.0
2015-05-31,779.0
2015-06-30,659.0
2015-07-31,700.0
2015-08-31,846.0
2015-09-30,806.0
2015-10-31,717.0
2015-11-30,751.0
2015-12-31,861.0
2016-01-31,646.0
2016-02-29,727.0
2016-03-31,796.0
2016-04-30,723.0
2016-05-31,691.0
2016-06-30,714.0
2016-07-31,844.0
2016-08-31,698.0
2016-09-30,767.0
